timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-08T12:55:08,codecarbon,b1a89cc6-53f7-4adb-a206-72056f5a62e5,10.009960651397703,4.412503625260379e-05,4.408112857710639e-06,42.5,0.0,5.853870391845703,0.0001124095229638,0,1.496155813094371e-05,0.0001273710810948,Ireland,IRL,,,,Windows-11-10.0.26100-SP0,3.12.6,2.3.5,12,Snapdragon(R) X 12-core X1E80100 @ 3.40 GHz,,,-6.2439,53.3472,15.610321044921877,machine,N,1.0
2025-11-08T12:55:25,codecarbon,f22f3d5d-038b-4491-91d4-69877d1091d9,6.005161285400391,2.6425026976650885e-05,4.400385888201671e-06,42.5,0.0,5.853870391845703,6.728639536433751e-05,0,8.991938656921927e-06,7.627833402125944e-05,Ireland,IRL,,,,Windows-11-10.0.26100-SP0,3.12.6,2.3.5,12,Snapdragon(R) X 12-core X1E80100 @ 3.40 GHz,,,-6.2439,53.3472,15.610321044921877,machine,N,1.0
2025-11-08T13:09:05,codecarbon,184d735d-74cf-4a0d-9ab9-34b7933948fa,10.00851845741272,4.390134255538431e-05,4.38639772132e-06,42.5,0.0,5.853870391845703,0.0001117713795767,0,1.49539885517e-05,0.0001267253681284,Ireland,IRL,,,,Windows-11-10.0.26100-SP0,3.12.6,2.3.5,12,Snapdragon(R) X 12-core X1E80100 @ 3.40 GHz,,,-6.2439,53.3472,15.610321044921877,machine,N,1.0
2025-11-08T13:09:24,codecarbon,43497ca1-0dd1-473f-829e-e763e27118bf,6.00556206703186,2.6707779759378066e-05,4.447174046538145e-06,42.5,0.0,5.853870391845703,6.797201087077458e-05,0,9.122515740386917e-06,7.70945266111615e-05,Ireland,IRL,,,,Windows-11-10.0.26100-SP0,3.12.6,2.3.5,12,Snapdragon(R) X 12-core X1E80100 @ 3.40 GHz,,,-6.2439,53.3472,15.610321044921875,machine,N,1.0
